the_geom,SEGMENTID,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
POINT (-74.01378223793243 40.65726486384534),"20,663",0,,1,"18,876",2,0,3,05/14/2009 12:00:00 AM,03/09/2018 12:00:00 AM,6,NYPD,,0,S BROOKLYN MARINE TERM MAIN ENTR
POINT (-73.83805903462044 40.65355980220569),"156,038",0,,1,"19,093",6,"4,447,625",4,05/14/2009 12:00:00 AM,04/01/2021 12:00:00 AM,6,NYPD,,"5,202,030",OLD MILL YACHT CLUB ANNEX
POINT (-73.86201968022884 40.65518472659895),"168,817",0,,2,"19,313",7,0,3,05/14/2009 12:00:00 AM,,8,EMS,,0,DEP FIELD OFFICE
POINT (-73.94384238357839 40.794739687411884),"294,207",0,,1,"1,989",3,"1,052,179",1,05/14/2009 12:00:00 AM,09/28/2016 12:00:00 AM,8,DoITT,,"1,041,308",HELLGATE POST OFFICE
POINT (-73.97475671650953 40.74061512070446),"34,810",420,,2,"19,191",5,"1,087,298",1,05/14/2009 12:00:00 AM,12/16/2016 12:00:00 AM,5,EMS,,"5,174,386",BELLEVUE MENS SHELTER
POINT (-74.1586350763652 40.60416213851327),"159,762",446,,1,"19,576",1,"5,035,096",5,05/14/2009 12:00:00 AM,01/18/2022 12:00:00 AM,4,EMS,,"5,193,211",WILLOWBROOK PARK COMFORT STATION
POINT (-73.98347907793075 40.63000258822318),"20,440",0,,1,"4,117",2,"3,129,017",3,05/14/2009 12:00:00 AM,04/10/2019 12:00:00 AM,5,DoITT,,"3,170,123",MOTHERS LOVE DAY CARE
POINT (-73.99950305593488 40.57888121482189),"9,005,582",176,X,1,"6,217",3,"3,331,096",3,05/14/2009 12:00:00 AM,08/20/2018 12:00:00 AM,1,DCP,34572516,"3,238,112",GRAVESEND HOUSES BUILDING 14
POINT (-73.91348803414775 40.845540772089805),"72,189",0,N,1,"16,523",9,0,2,05/14/2009 12:00:00 AM,07/28/2020 12:00:00 AM,4,DoITT,21257501,0,JENNY JEROME PLAYGROUND
POINT (-73.89502688675049 40.88187220448496),"81,042",0,G,2,"16,524",9,0,2,05/14/2009 12:00:00 AM,08/13/2020 12:00:00 AM,4,DoITT,21169501,0,FORT INDEPENDENCE PLAYGROUND
POINT (-73.86874933255777 40.866237338624586),"87,522",0,N,1,"16,528",9,0,2,05/14/2009 12:00:00 AM,08/07/2020 12:00:00 AM,4,DoITT,21236001,0,ZIMMERMAN PLAYGROUND
POINT (-73.86550353420373 40.8747028457865),"9,005,529",0,N,2,"16,530",9,0,2,05/14/2009 12:00:00 AM,08/03/2020 12:00:00 AM,4,DoITT,21277001,0,GUN HILL PLAYGROUND
POINT (-73.93088781078077 40.85195030781296),"71,378",0,N,1,"16,531",8,0,1,05/14/2009 12:00:00 AM,07/24/2020 12:00:00 AM,4,DoITT,11283501,0,WEST 186 ST BASKETBALL COURT
POINT (-73.93563438735315 40.82483408548992),"9,007,165",0,N,1,"16,534",9,0,1,05/14/2009 12:00:00 AM,04/29/2020 12:00:00 AM,4,DoITT,11206001,0,FREDERICK JOHNSON PLAYGROUND
POINT (-73.94745808980414 40.81071322921212),"9,007,613",305,N,1,"16,535",9,0,1,05/14/2009 12:00:00 AM,07/22/2020 12:00:00 AM,4,DoITT,11224001,0,ST NICHOLAS PLAYGROUND SOUTH
POINT (-73.91580145845754 40.88707061252951),"73,232",0,N,1,"16,540",9,0,2,05/14/2009 12:00:00 AM,06/25/2020 12:00:00 AM,4,DoITT,21284001,0,SPUYTEN DUYVIL PLAYGROUND
POINT (-73.96610478375496 40.80369098059344),"315,324",0,,1,"15,420",2,"1,056,719",1,05/14/2009 12:00:00 AM,04/10/2019 12:00:00 AM,9,NYPD,,"1,047,160",RAMATH ORAH CONGREGATION
POINT (-73.98158777158481 40.749118486468596),"164,796",0,N,1,"5,790",2,"1,017,181",1,05/14/2009 12:00:00 AM,04/19/2018 12:00:00 AM,3,DoITT,11396501,"1,020,248",MORGAN LIBRARY & MUSEUM
POINT (-73.96039724579197 40.707700042045055),"9,004,657",379,X,1,"8,208",3,"3,251,681",3,05/14/2009 12:00:00 AM,05/22/2013 12:00:00 AM,1,DCP,39304003,"3,075,812",WILLIAMS PLAZA BUILDING 2
POINT (-73.8631411616012 40.66808965773005),"9,003,159",272,X,1,"8,387",3,"3,326,999",3,05/14/2009 12:00:00 AM,10/23/2012 12:00:00 AM,1,DCP,37078013,"3,134,017",PINK HOUSES BUILDING 12
POINT (-73.97564606307047 40.7361758033525),"9,009,436",0,G,1,"3,424",7,"1,022,552",1,05/14/2009 12:00:00 AM,07/31/2020 12:00:00 AM,4,DoITT,11276501,"1,022,964",ASSER LEVY RECREATION CENTER
POINT (-73.98628313748077 40.77098507546258),"34,123",459,X,2,"7,538",7,"1,085,404",1,05/14/2009 12:00:00 AM,06/04/2020 12:00:00 AM,2,DCP,12063503,"1,026,429",FORDHAM U MCMAHON HALL
POINT (-73.9825783697338 40.72182511908187),"33,090",0,,1,"14,642",6,"1,004,608",1,05/14/2009 12:00:00 AM,06/25/2018 12:00:00 AM,11,EMS,,"1,005,730",ENGINE 28 LADDER 11
POINT (-73.90782969025551 40.84432167958706),"72,327",0,N,1,"11,075",1,"2,007,387",2,05/14/2009 12:00:00 AM,06/19/2020 12:00:00 AM,2,DOE,20035801,"5,130,818",PS 70 MAX SCHOENFELD
POINT (-73.8928620849056 40.88075564461332),"9,023,538",0,N,1,"9,936",5,0,2,05/14/2009 12:00:00 AM,02/29/2016 12:00:00 AM,12,DCP,24285001,0,JEROME PARK RESERVOIR
POINT (-73.95625818998975 40.78328827416),"310,887",0,,1,"4,337",2,"1,046,986",1,05/14/2009 12:00:00 AM,05/17/2019 12:00:00 AM,5,DoITT,,"1,037,019",HORACE MANN NURSERY SCHOOL
POINT (-74.16303024577351 40.63068267901002),"9,005,372",235,X,2,"8,560",3,"5,109,131",5,05/14/2009 12:00:00 AM,12/11/2012 12:00:00 AM,1,DCP,53827524,"5,035,328",MARINER'S HARBOR HSES BLDG 21
POINT (-73.88949302962041 40.82623788484202),"78,727",370,X,1,"6,454",3,"2,006,156",2,05/14/2009 12:00:00 AM,01/14/2013 12:00:00 AM,1,DCP,27645503,"2,011,960",W FARMS ROAD REHAB BUILDING 2
POINT (-73.99574076690446 40.748684794375876),"33,648",0,,2,"2,860",4,"1,014,276",1,05/14/2009 12:00:00 AM,11/21/2016 12:00:00 AM,7,NYPD,,"1,017,689",VIGILANT HOTEL
POINT (-73.95371841549617 40.7638165768665),"36,657",391,X,1,"14,195",1,"1,084,780",1,05/14/2009 12:00:00 AM,06/20/2017 12:00:00 AM,10,DCP,12729504,0,NY CORNELL EMERGENCY PAVILION
POINT (-73.93707932783263 40.81123485101217),"9,001,591",218,X,1,"12,418",3,"1,081,114",1,05/14/2009 12:00:00 AM,02/13/2013 12:00:00 AM,1,DCP,11562010,"1,044,369",LINCOLN HOUSES BUILDING 9
POINT (-73.98375310434135 40.76440130450189),"34,220",0,,1,"5,444",3,"1,024,843",1,05/14/2009 12:00:00 AM,10/31/2016 12:00:00 AM,3,FDNY,,"1,023,594",STUDIO 54
POINT (-73.95916331233961 40.60939241052434),"27,097",0,,1,"12,350",4,"3,182,420",3,05/14/2009 12:00:00 AM,07/28/2014 12:00:00 AM,11,EMS,,"3,231,215",BATTALION 33 ENGINE 276 LADDER 156
POINT (-73.93881936151968 40.82254636020053),"9,006,738",0,,1,"3,573",1,"1,060,506",1,05/14/2009 12:00:00 AM,03/01/2016 12:00:00 AM,9,EMS,,"1,052,082",INFINITY MENNONITE CHURCH OF HARLEM
POINT (-74.11939555930202 40.625555159966005),"12,550",0,,2,"3,863",1,"5,008,749",5,05/14/2009 12:00:00 AM,02/06/2018 12:00:00 AM,9,NYPD,,"5,010,818",SALEM CHURCH
POINT (-74.19630557728843 40.517040278657866),"1,121",0,N,1,"7,778",1,"5,082,757",5,05/14/2009 12:00:00 AM,06/19/2017 12:00:00 AM,10,DCP,54783901,"5,107,961",STATEN ISLAND UNIVERSITY HOSPITAL SOUTH CAMPUS
POINT (-73.80033424335315 40.77237698180049),"111,946",0,N,1,"18,390",4,0,4,05/14/2009 12:00:00 AM,07/23/2018 12:00:00 AM,13,DCP,44486501,0,WILLIAM M FEEHAN TRIANGLE
POINT (-73.97030951061761 40.66439553987332),"105,973",450,X,2,"13,918",1,0,3,05/14/2009 12:00:00 AM,12/16/2019 12:00:00 AM,4,DCP,37250742,0,PROSPECT PARK RAVINE
POINT (-73.97973701691836 40.734467778752304),"251,822",519,,2,"12,683",2,"1,082,865",1,05/14/2009 12:00:00 AM,04/10/2023 12:00:00 AM,1,DoITT,,0,STUYVESANT TOWN 330 1 AVE 400 E 20 410 E 20
POINT (-73.90700069762356 40.9127328853463),"81,445",404,G,1,"17,306",7,0,2,05/14/2009 12:00:00 AM,02/01/2016 12:00:00 AM,2,OTHER,25275001,0,COLLEGE OF MOUNT SAINT VINCENT
POINT (-73.87295838309588 40.66907655475417),"9,002,796",133,X,1,"6,401",3,"3,337,039",3,05/14/2009 12:00:00 AM,10/05/2012 12:00:00 AM,1,DCP,33123811,"3,130,291",CYPRESS HILLS HOUSES BLDG 9
POINT (-74.01500510730615 40.67155423404932),"231,846",0,X,1,"16,733",7,0,3,05/14/2009 12:00:00 AM,08/23/2019 12:00:00 AM,6,EMS,31033502,0,PIER 1 ERIE BASIN
POINT (-74.16261592044229 40.632098873775355),"9,007,080",235,X,2,"7,947",3,"5,109,120",5,05/14/2009 12:00:00 AM,12/11/2012 12:00:00 AM,1,DCP,53827511,"5,035,191",MARINER'S HARBOR HSES BLDG 9
POINT (-74.00354652925805 40.70731885877163),"23,449",0,X,2,"18,590",5,"1,082,008",1,05/14/2009 12:00:00 AM,02/09/2012 12:00:00 AM,3,DCP,13063016,0,PORT LIFE GALLERY
POINT (-73.88034206938977 40.66138138797001),"9,006,356",91,X,2,"6,757",3,"3,324,288",3,05/14/2009 12:00:00 AM,08/22/2018 12:00:00 AM,1,DCP,32066512,"3,132,333",BOULEVARD HOUSES BUILDING 10
POINT (-73.86462055396399 40.73518803136889),"81,734",0,,1,"2,536",3,"4,047,311",4,05/14/2009 12:00:00 AM,09/19/2016 12:00:00 AM,8,EMS,,"52,988",ELMHURST POST OFFICE
POINT (-74.11656294033081 40.63956706354737),"13,582",502,G,2,"14,735",2,0,5,05/14/2009 12:00:00 AM,08/15/2018 12:00:00 AM,1,OTHER,53831701,0,MARKHAM GARDENS
POINT (-74.00018892207852 40.74188043250572),"32,468",0,N,1,"11,449",3,"1,013,858",1,05/14/2009 12:00:00 AM,05/19/2020 12:00:00 AM,2,DOE,10015901,"1,017,256",LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS
POINT (-74.11780836280232 40.61226972421848),"12,501",0,,2,"3,829",4,"5,106,918",5,05/14/2009 12:00:00 AM,11/22/2016 12:00:00 AM,9,NYPD,,"5,021,271",ST TERESAS CONVENT
POINT (-73.91036172694861 40.74749538490996),"9,008,450",496,X,1,"17,024",9,0,4,05/14/2009 12:00:00 AM,12/23/2020 12:00:00 AM,4,DoITT,46789502,0,LAWRENCE VIRGILIO PLAYGROUND
POINT (-73.82171796520248 40.73712062206748),"149,632",412,X,2,"9,532",7,"4,543,591",4,05/14/2009 12:00:00 AM,06/08/2020 12:00:00 AM,2,DCP,45999306,0,QUEENS COLL ATHLETIC FIELD HOUSE
POINT (-73.95225552980949 40.80956276768091),"38,634",0,,1,"4,194",1,"1,059,275",1,05/14/2009 12:00:00 AM,07/16/2015 12:00:00 AM,9,NYPD,,"1,050,070",SOUL SAVING CHRIST CRUSADE
POINT (-73.93966396312923 40.76043222551941),"67,304",0,N,2,"12,193",4,"4,439,170",4,05/14/2009 12:00:00 AM,06/11/2020 12:00:00 AM,2,DOE,40020001,"5,603",VOICE CHARTER SCHOOL LENA HORNE CAMPUS
POINT (-73.75296929945073 40.609134819354296),"9,008,730",288,,2,"5,653",6,"4,449,685",4,05/14/2009 12:00:00 AM,01/29/2013 12:00:00 AM,5,EMS,,"330,604",REDFERN COMMUNITY CENTER
POINT (-73.94234890097594 40.67163082336687),"42,988",0,,2,"4,480",3,"3,032,045",3,05/14/2009 12:00:00 AM,11/22/2016 12:00:00 AM,5,DoITT,,"3,039,384",ST LOUIS SENIOR CENTER
POINT (-73.98094334972956 40.690208064720885),"162,962",409,X,1,"18,540",7,"3,338,887",3,05/14/2009 12:00:00 AM,07/29/2019 12:00:00 AM,2,DCP,35700007,0,LIU PARAMOUNT GYM
POINT (-73.79625534601094 40.80724093225176),"99,438",403,X,2,"6,099",7,"2,100,425",2,05/14/2009 12:00:00 AM,08/24/2018 12:00:00 AM,2,DCP,26744021,0,MARITIME COLLEGE RESIDENCE HALL A & B
POINT (-73.95428390698406 40.788752702305025),"37,711",0,,2,"11,242",4,"1,051,479",1,05/14/2009 12:00:00 AM,12/19/2014 12:00:00 AM,2,NYPD,,"1,040,205",ST BERNARDS SCHOOL
POINT (-74.21066365305951 40.51473373638261),"114,729",0,N,1,"8,418",3,"5,083,210",5,05/14/2009 12:00:00 AM,05/25/2017 12:00:00 AM,13,DCP,54474401,"9,224,931",RESURRECTION CEMETERY
POINT (-73.96155703089798 40.577016626932824),"24,873",0,,2,"16,794",2,"3,245,100",3,05/14/2009 12:00:00 AM,05/20/2019 12:00:00 AM,5,DoITT,,"3,304,942",SUNSHINE DAY CARE
POINT (-74.00447400512326 40.64771251687562),"20,846",512,X,1,"12,819",9,0,3,05/14/2009 12:00:00 AM,07/27/2020 12:00:00 AM,4,DCP,31146506,0,SUNSET PARK PLAYGROUND
POINT (-73.99334991169593 40.7404922997335),"32,820",0,,1,"15,808",2,"1,076,145",1,05/14/2009 12:00:00 AM,03/05/2013 12:00:00 AM,3,DoITT,,"1,018,863",ANDREW HEISKELL BRAILLE AND TALKING BOOK LIBRARY
POINT (-73.940330619773 40.59569999180222),"9,008,028",313,X,2,"8,333",3,"3,334,399",3,05/14/2009 12:00:00 AM,08/16/2018 12:00:00 AM,1,DCP,37634510,"3,315,114",SHEEPSHEAD BAY HOUSES BUILDING 9
POINT (-73.93889437623521 40.598132393709726),"9,005,543",313,X,2,"8,363",3,"3,337,299",3,05/14/2009 12:00:00 AM,08/16/2018 12:00:00 AM,1,DCP,37634519,"3,254,804",SHEEPSHEAD BAY HOUSES BUILDING 18
POINT (-74.00644279308173 40.68036314036982),"21,756",0,,1,"9,069",4,"3,008,254",3,05/14/2009 12:00:00 AM,07/28/2014 12:00:00 AM,11,EMS,,"3,313,670",BATTALION 32 ENGINE 202 LADDER 101
POINT (-73.91436714493278 40.67046362410229),"9,002,261",168,,2,"16,273",3,"3,080,727",3,05/14/2009 12:00:00 AM,10/05/2012 12:00:00 AM,5,DoITT,,"3,107,266",MARCUS GARVEY SENIOR CENTER
POINT (-73.94122895140647 40.5986605188209),"9,009,195",0,,1,"4,807",2,"3,200,300",3,05/14/2009 12:00:00 AM,07/25/2018 12:00:00 AM,5,DoITT,,"3,253,275",KINGS BAY YM-YWHA NURSERY
POINT (-73.96340926614059 40.80801987115042),"144,992",521,X,2,"7,677",7,"1,084,457",1,05/14/2009 12:00:00 AM,02/27/2019 12:00:00 AM,2,DoITT,11561504,"5,166,597",COLUMBIA UNIVERSITY DODGE HALL
POINT (-73.86609281969069 40.83897055782716),"85,985",0,N,2,489,9,0,2,05/14/2009 12:00:00 AM,09/29/2020 12:00:00 AM,4,DoITT,21283001,0,TAYLOR PLAYGROUND
POINT (-73.83462997685756 40.85284220785385),"87,438",0,N,2,492,9,0,2,05/14/2009 12:00:00 AM,08/10/2020 12:00:00 AM,4,DoITT,21249001,0,COLUCCI PLAYGROUND
POINT (-73.9094133134167 40.850339841495014),"116,370",0,N,1,494,9,0,2,05/14/2009 12:00:00 AM,07/21/2020 12:00:00 AM,4,DoITT,21320001,0,MT HOPE PLAYGROUND
POINT (-73.89363754402336 40.85571615920997),"80,004",0,N,1,497,9,0,2,05/14/2009 12:00:00 AM,06/26/2020 12:00:00 AM,4,DoITT,21327001,0,WASHINGTON PARK
POINT (-73.86899620969756 40.82837747904388),"85,758",0,N,2,498,9,0,2,05/14/2009 12:00:00 AM,09/14/2020 12:00:00 AM,4,DoITT,21250001,0,WATSON GLEASON PLAYGROUND
POINT (-73.85865469872307 40.82910523562839),"86,278",0,N,1,502,9,0,2,05/14/2009 12:00:00 AM,06/25/2020 12:00:00 AM,4,DoITT,21298501,0,HAVILAND PLAYGROUND
POINT (-73.91825388004997 40.820450150672315),"70,087",0,N,1,504,9,0,2,05/14/2009 12:00:00 AM,03/16/2020 12:00:00 AM,4,DoITT,20084201,0,MELROSE PLAYGROUND
POINT (-73.98101521411913 40.68681725706227),"257,454",0,G,2,513,9,0,3,05/14/2009 12:00:00 AM,02/12/2021 12:00:00 AM,4,DoITT,31260001,0,16 SYCAMORES PLAYGROUND
POINT (-73.98516723499866 40.68024595509457),"22,797",0,N,2,515,9,0,3,05/14/2009 12:00:00 AM,07/27/2020 12:00:00 AM,4,DoITT,31263501,0,THOMAS GREENE PLAYGROUND
POINT (-73.98016214079843 40.6381655689407),"21,436",0,N,1,517,9,0,3,05/14/2009 12:00:00 AM,08/05/2020 12:00:00 AM,4,DoITT,31272501,0,DOME PLAYGROUND
POINT (-73.94493937300217 40.61465829181348),"326,715",0,N,2,520,9,0,3,05/14/2009 12:00:00 AM,03/09/2021 12:00:00 AM,4,DoITT,31293501,0,PFC NORTON PLAYGROUND
POINT (-74.0050690998185 40.656067882426626),"20,904",0,N,1,522,9,0,3,05/14/2009 12:00:00 AM,11/20/2020 12:00:00 AM,4,DoITT,31294501,0,DEMIC PLAYGROUND
POINT (-73.95669574867308 40.70855804561937),"143,913",0,N,2,525,9,0,3,05/14/2009 12:00:00 AM,07/14/2020 12:00:00 AM,4,DoITT,31312501,0,RODNEY PARK CENTER
POINT (-73.95559013890433 40.710230945298726),"334,643",0,N,1,527,9,0,3,05/14/2009 12:00:00 AM,06/09/2021 12:00:00 AM,4,DoITT,31314501,0,RODNEY PLAYGROUND CENTER
POINT (-73.97007174345516 40.58700242131828),"25,259",0,N,1,532,9,0,3,05/14/2009 12:00:00 AM,07/29/2020 12:00:00 AM,4,DoITT,31338001,0,WEST PLAYGROUND
POINT (-73.9625301441784 40.692621533560306),"30,482",0,N,1,534,9,0,3,05/14/2009 12:00:00 AM,07/29/2020 12:00:00 AM,4,DoITT,31361001,0,PRATT PLAYGROUND
POINT (-73.9121710492222 40.620174657203165),"41,552","5,166",X,1,539,9,0,3,05/14/2009 12:00:00 AM,11/10/2020 12:00:00 AM,4,DoITT,31376502,0,HICKMAN PLAYGROUND
POINT (-73.96559351590442 40.708593234637625),"9,005,166",0,N,1,545,9,0,3,05/14/2009 12:00:00 AM,07/30/2020 12:00:00 AM,4,DoITT,31400001,0,EPIPHANY PLAYGROUND
POINT (-73.9232500874128 40.77454439496869),"68,674","5,170",N,1,549,9,0,4,05/14/2009 12:00:00 AM,11/12/2020 12:00:00 AM,4,DoITT,41356003,0,TRIBOROUGH BRIDGE PLAYGROUND B
POINT (-73.92080453710432 40.77295699952017),"68,721","5,171",X,1,551,9,0,4,05/14/2009 12:00:00 AM,01/25/2021 12:00:00 AM,4,DoITT,41356009,0,TRIBOROUGH BRIDGE PLAYGROUND E
POINT (-73.75813970342165 40.69993106730483),"64,437",0,N,2,555,9,0,4,05/14/2009 12:00:00 AM,07/23/2020 12:00:00 AM,4,DoITT,41377001,0,DANIEL M O'CONNELL PLAYGROUND
POINT (-73.87216973648394 40.754758187988266),"175,496",0,N,2,557,9,0,4,05/14/2009 12:00:00 AM,08/06/2020 12:00:00 AM,4,DoITT,41381001,0,JUNCTION PLAYGROUND
POINT (-73.72863849578172 40.68518378361399),"64,203",0,N,1,566,9,0,4,05/14/2009 12:00:00 AM,06/04/2020 12:00:00 AM,4,DoITT,44792001,0,DELPHIN H GREENE PLAYGROUND
POINT (-73.83042246502808 40.870302391577994),"292,435",515,,1,"8,041",2,"2,097,465",2,05/14/2009 12:00:00 AM,06/10/2021 12:00:00 AM,1,DoITT,,"2,081,191",CO-OP CITY GARAGE 4
POINT (-73.78364336800125 40.686121856558024),"9,000,216",0,,1,"11,526",3,"4,464,077",4,05/14/2009 12:00:00 AM,06/16/2020 12:00:00 AM,2,DOE,,"296,185",HIGH SCHOOL FOR LAW ENFORCEMENT & PUBLIC SAFETY
POINT (-73.94639616353211 40.81092011083231),"166,563",0,,2,"3,669",1,"1,057,928",1,05/14/2009 12:00:00 AM,12/05/2016 12:00:00 AM,9,NYPD,,"1,048,343",METROPOLITAN BAPTIST CHURCH
POINT (-73.97220657933151 40.58112196695575),"163,105",0,,2,"11,419",2,"3,257,105",3,05/14/2009 12:00:00 AM,04/05/2017 12:00:00 AM,1,NYPD,,"5,170,171",AMALGAMATED WARBASSE HOUSES
POINT (-74.01041813588115 40.74668221608206),"143,162",0,N,1,"7,607",7,"1,012,255",1,05/14/2009 12:00:00 AM,09/06/2018 12:00:00 AM,6,DCP,11031001,"1,015,210",PIER 60
POINT (-73.98473464128396 40.713326167453815),"24,540",469,X,1,"8,503",2,"1,083,402",1,05/14/2009 12:00:00 AM,02/06/2020 12:00:00 AM,1,DCP,12137702,"1,003,683",GOUVERNEUR GARDENS BUILDING 1
POINT (-73.96592217291331 40.656681122090255),"290,734",450,,1,"9,487",1,"3,347,253",3,05/14/2009 12:00:00 AM,07/14/2017 12:00:00 AM,4,DoITT,,0,PROSPECT PARK RUSTIC SHELTER NEAR PENINSULA
POINT (-73.9702039257022 40.75339438127187),"35,962",0,,1,"16,087",4,"1,037,988",1,05/14/2009 12:00:00 AM,04/04/2016 12:00:00 AM,8,NYPD,,"5,159,823",SPAIN MISSION TO UN
POINT (-73.95014504072638 40.69831024905895),"9,007,239",232,X,2,"7,053",3,"3,325,586",3,05/14/2009 12:00:00 AM,10/17/2012 12:00:00 AM,1,DCP,35873504,"3,312,953",MARCY HOUSES BUILDING 3
POINT (-73.79276236380478 40.80571782130614),"99,478",403,X,1,"9,128",7,"2,128,482",2,05/14/2009 12:00:00 AM,08/22/2019 12:00:00 AM,2,DCP,26744008,0,MARITIME COLLEGE WAREHOUSE
POINT (-74.0073656851469 40.64716080488491),"20,842",0,,1,"3,299",6,"3,011,644",3,05/14/2009 12:00:00 AM,03/06/2018 12:00:00 AM,9,NYPD,,"3,015,574",SOUTH BROOKLYN SPANISH CONGREGATION JEHOVAH WITNESSES
POINT (-73.98303599667517 40.734415705990436),"33,138",0,,1,"12,268",2,"1,020,429",1,05/14/2009 12:00:00 AM,03/01/2017 12:00:00 AM,13,FDNY,,"1,022,445",BERNARD ARONSON PLAZA BUILDING
POINT (-73.95214321804079 40.81595502205223),"110,965",393,X,2,"6,283",7,"1,089,653",1,05/14/2009 12:00:00 AM,09/04/2018 12:00:00 AM,2,DCP,11538509,"5,171,447",CITY COLLEGE BIOLOGY CENTER
POINT (-73.97188682013203 40.79006790459412),"9,002,779",382,X,1,"6,949",3,"1,077,129",1,05/14/2009 12:00:00 AM,02/11/2020 12:00:00 AM,1,DCP,13160703,"1,028,984",WISE TOWERS BUILDING 2
POINT (-73.97779107139027 40.744475406049034),"35,739",0,N,2,"13,750",1,"1,020,080",1,05/14/2009 12:00:00 AM,05/06/2020 12:00:00 AM,2,DOE,10003301,"5,128,934",PS 116 MARY LINDLEY MURRAY
POINT (-74.07976919623009 40.59609706176683),"9,005,652",317,X,1,"7,478",3,"5,109,509",5,05/14/2009 12:00:00 AM,12/12/2012 12:00:00 AM,1,DCP,54850306,"5,121,377",SOUTH BEACH HOUSES BUILDING 5
POINT (-73.74090919196874 40.76542722505847),"119,610",0,,1,"4,072",1,"4,438,365",4,05/14/2009 12:00:00 AM,02/17/2017 12:00:00 AM,9,EMS,,0,ST ANASTASIA CHURCH
POINT (-73.98909693926352 40.76126140888192),"33,967",0,,2,"4,250",2,"1,025,091",1,05/14/2009 12:00:00 AM,05/24/2018 12:00:00 AM,9,NYPD,,"1,023,994",EZRATH ISRAEL CONGREGATION
POINT (-74.10124381331872 40.58693330158408),"9,005,293",73,X,2,"7,486",3,"5,109,569",5,05/14/2009 12:00:00 AM,12/11/2012 12:00:00 AM,1,DCP,51881906,"5,122,260",BERRY HOUSES BLDG 5
POINT (-73.90669704709447 40.87466417166904),"9,004,676",231,X,1,"8,342",3,"2,092,481",2,05/14/2009 12:00:00 AM,02/05/2020 12:00:00 AM,1,DCP,24922515,"2,027,865",MARBLE HILL HOUSES BUILDING 5
POINT (-73.9652338160019 40.799544757626265),"314,763",0,,2,"1,646",1,"1,055,930",1,05/14/2009 12:00:00 AM,10/19/2018 12:00:00 AM,9,NYPD,,"1,046,518",ST GERASIMOS GREEK ORTHO CHURCH
POINT (-73.94144403405512 40.79132181919136),"9,009,546",534,X,2,"13,202",2,"1,081,081",1,05/14/2009 12:00:00 AM,03/07/2017 12:00:00 AM,1,DCP,12088208,"1,042,262",FRANKLIN PLAZA BUILDING 6
POINT (-73.96777109412186 40.65937849036653),"105,963",450,X,1,"9,339",1,0,3,05/14/2009 12:00:00 AM,12/07/2011 12:00:00 AM,4,DCP,37250739,0,PROSPECT PARK LULLWATER
POINT (-73.78462061890315 40.685952244287215),"9,000,217",65,X,2,"17,299",3,"4,529,903",4,05/14/2009 12:00:00 AM,01/16/2013 12:00:00 AM,1,DCP,41012506,"294,226",BAISLEY PARK HOUSES BLDG 5
POINT (-73.94389588633047 40.79155990200532),"218,422",534,X,1,"14,296",2,"1,080,690",1,05/14/2009 12:00:00 AM,03/07/2017 12:00:00 AM,1,DCP,12088204,"1,060,138",FRANKLIN PLAZA BUILDING 2 B
POINT (-73.90810830548057 40.81761947489461),"9,007,304",304,G,1,"7,396",3,0,2,05/14/2009 12:00:00 AM,04/08/2021 12:00:00 AM,1,FDNY,26591001,0,ST MARY'S PARK HOUSES
POINT (-73.94275923207816 40.71120151945461),"9,005,093",0,,1,"3,270",1,"3,330,102",3,05/14/2009 12:00:00 AM,03/04/2015 12:00:00 AM,9,NYPD,,"3,090,163",ST JOHN EVANGELIST LUTHERAN CHURCH
POINT (-73.90418583393662 40.845428993783585),"78,230",0,N,1,"16,543",9,0,2,05/14/2009 12:00:00 AM,07/21/2020 12:00:00 AM,4,DoITT,21318001,0,CLEOPATRA PLAYGROUND
POINT (-73.90745883651365 40.83225608897128),"9,003,090",0,N,2,"16,546",9,0,2,05/14/2009 12:00:00 AM,06/25/2020 12:00:00 AM,4,DoITT,21297001,0,MORGAN PLAYGROUND
POINT (-73.95532088182144 40.700642049332465),"30,863",0,N,2,"16,548",9,0,3,05/14/2009 12:00:00 AM,08/24/2020 12:00:00 AM,4,DoITT,31212501,0,MIDDLETON PLAYGROUND
POINT (-73.96568424709812 40.711573974431914),"154,395",0,N,1,"16,551",9,0,3,05/14/2009 12:00:00 AM,07/27/2020 12:00:00 AM,4,DoITT,31246501,0,WILLIAMSBURG BRIDGE PLAYGROUND
POINT (-73.88032640754726 40.66607503918334),"293,982",0,N,2,"16,553",9,0,3,05/14/2009 12:00:00 AM,08/31/2020 12:00:00 AM,4,DoITT,31270501,0,LINWOOD PLAYGROUND
POINT (-73.95633910461159 40.709033898029666),"30,920",0,N,1,"16,557",9,0,3,05/14/2009 12:00:00 AM,07/14/2020 12:00:00 AM,4,DoITT,31313501,0,RODNEY PARK NORTH
POINT (-73.82596821462754 40.624596125437506),"150,528",0,N,1,"7,174",5,0,4,05/14/2009 12:00:00 AM,09/26/2018 12:00:00 AM,12,OTHER,46113401,0,RULERS BAR HASSOCK
